#####################################################################
# Alchemist log file - simulation started at: 2024-06-04T14:07+0000 #
#####################################################################
#
# seed = 9.0, NumberOfHerds = 1, intrinsicForwardCoefficient = 0.5623413251903492, intrinsicLateralMultiplier = 0.75
#
# The columns have the following meaning: 
# time 0-1 1-2 2-3 3-4 4-5 5-6 6-10 >10 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01573159839750149 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10.015731598397501 1.0 13.0 22.0 26.0 18.0 16.0 4.0 0.0
20.0157315983975 0.0 8.0 18.0 29.0 34.0 8.0 3.0 0.0
30.0157315983975 1.0 5.0 19.0 30.0 29.0 16.0 0.0 0.0
40.0157315983975 0.0 2.0 24.0 37.0 30.0 4.0 3.0 0.0
50.0157315983975 0.0 6.0 25.0 31.0 23.0 13.0 2.0 0.0
60.0157315983975 0.0 8.0 46.0 20.0 13.0 12.0 1.0 0.0
70.01573159839751 0.0 8.0 33.0 40.0 14.0 5.0 0.0 0.0
80.01573159839751 0.0 12.0 40.0 35.0 11.0 2.0 0.0 0.0
90.01573159839751 1.0 8.0 43.0 33.0 14.0 1.0 0.0 0.0
100.01573159839751 0.0 8.0 34.0 35.0 20.0 3.0 0.0 0.0
110.01573159839751 0.0 7.0 50.0 35.0 8.0 0.0 0.0 0.0
120.01573159839751 0.0 11.0 45.0 35.0 6.0 3.0 0.0 0.0
130.0157315983975 0.0 6.0 42.0 34.0 16.0 2.0 0.0 0.0
140.0157315983975 0.0 5.0 39.0 34.0 16.0 6.0 0.0 0.0
150.0157315983975 0.0 9.0 33.0 39.0 15.0 4.0 0.0 0.0
160.0157315983975 1.0 7.0 40.0 37.0 14.0 1.0 0.0 0.0
170.0157315983975 1.0 5.0 44.0 28.0 19.0 3.0 0.0 0.0
180.0157315983975 0.0 4.0 45.0 43.0 8.0 0.0 0.0 0.0
190.0157315983975 0.0 6.0 42.0 31.0 20.0 1.0 0.0 0.0
200.0157315983975 0.0 4.0 40.0 35.0 21.0 0.0 0.0 0.0
210.0157315983975 0.0 5.0 38.0 39.0 18.0 0.0 0.0 0.0
220.0157315983975 1.0 10.0 32.0 38.0 18.0 1.0 0.0 0.0
230.0157315983975 0.0 10.0 42.0 36.0 10.0 2.0 0.0 0.0
240.0157315983975 0.0 10.0 38.0 40.0 11.0 1.0 0.0 0.0
250.0157315983975 0.0 10.0 27.0 46.0 13.0 4.0 0.0 0.0
260.0157315983975 1.0 7.0 37.0 37.0 18.0 0.0 0.0 0.0
270.0157315983975 0.0 7.0 32.0 43.0 14.0 4.0 0.0 0.0
280.0157315983975 1.0 3.0 37.0 48.0 11.0 0.0 0.0 0.0
290.0157315983975 0.0 7.0 37.0 31.0 20.0 4.0 1.0 0.0
300.0157315983975 0.0 4.0 38.0 44.0 12.0 2.0 0.0 0.0
310.0157315983975 0.0 3.0 33.0 48.0 12.0 4.0 0.0 0.0
320.0157315983975 0.0 4.0 32.0 43.0 20.0 1.0 0.0 0.0
330.0157315983975 0.0 3.0 35.0 41.0 19.0 2.0 0.0 0.0
340.0157315983975 0.0 7.0 27.0 45.0 20.0 1.0 0.0 0.0
