#####################################################################
# Alchemist log file - simulation started at: 2024-06-05T13:01+0000 #
#####################################################################
#
# seed = 2.0, NumberOfHerds = 1, intrinsicForwardCoefficient = 0.954095476349994, intrinsicLateralMultiplier = 0.5
#
# The columns have the following meaning: 
# time 0.0-0.75 0.75-1.5 1.5-2.25 2.25-3.0 3.0-3.75 3.75-4.5 4.5-5.25 5.25-6.0 6.0-6.75 6.75-7.5 7.5-8.25 8.25-9.0 9.0-9.75 9.75-10.5 10.5-11.25 11.25-12.0 12.0-12.75 12.75-13.5 13.5-14.25 14.25-15.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0032884513038209384 97.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10.00328845130382 0.0 0.0 2.0 4.0 5.0 9.0 19.0 14.0 17.0 11.0 6.0 5.0 2.0 0.0 1.0 2.0 0.0 0.0 0.0 0.0
20.00328845130382 0.0 0.0 0.0 1.0 4.0 6.0 9.0 16.0 8.0 15.0 18.0 7.0 11.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
30.00328845130382 0.0 0.0 0.0 3.0 5.0 6.0 8.0 17.0 15.0 14.0 17.0 5.0 6.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
40.00328845130382 0.0 0.0 1.0 3.0 4.0 8.0 15.0 15.0 20.0 9.0 14.0 4.0 3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
50.00328845130382 0.0 0.0 0.0 2.0 9.0 20.0 22.0 12.0 13.0 8.0 5.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.00328845130382 0.0 1.0 0.0 5.0 7.0 20.0 20.0 19.0 15.0 7.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.00328845130382 0.0 0.0 1.0 9.0 7.0 19.0 23.0 18.0 8.0 8.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.00328845130382 0.0 0.0 2.0 5.0 12.0 15.0 24.0 16.0 11.0 8.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
90.00328845130382 0.0 1.0 3.0 5.0 15.0 12.0 20.0 23.0 12.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
100.00328845130382 0.0 0.0 1.0 7.0 11.0 17.0 21.0 14.0 12.0 11.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
110.00328845130382 0.0 0.0 1.0 7.0 7.0 16.0 14.0 22.0 12.0 9.0 6.0 2.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
120.00328845130382 0.0 0.0 2.0 4.0 13.0 19.0 17.0 24.0 4.0 6.0 7.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
130.00328845130383 0.0 0.0 3.0 3.0 14.0 14.0 21.0 18.0 10.0 8.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140.00328845130383 0.0 0.0 0.0 2.0 6.0 21.0 23.0 25.0 9.0 5.0 1.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
150.00328845130383 1.0 0.0 1.0 4.0 8.0 27.0 12.0 19.0 14.0 10.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
160.00328845130383 0.0 0.0 1.0 8.0 9.0 26.0 17.0 17.0 10.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
170.00328845130383 0.0 0.0 0.0 2.0 8.0 20.0 30.0 12.0 13.0 9.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
180.00328845130383 0.0 0.0 2.0 2.0 12.0 16.0 16.0 30.0 12.0 5.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
190.00328845130383 0.0 0.0 0.0 4.0 6.0 10.0 19.0 22.0 18.0 5.0 8.0 0.0 4.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
200.00328845130383 0.0 0.0 0.0 2.0 5.0 15.0 17.0 19.0 13.0 10.0 9.0 6.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
210.00328845130383 0.0 0.0 2.0 2.0 5.0 11.0 20.0 20.0 15.0 9.0 11.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
220.00328845130383 0.0 1.0 2.0 2.0 5.0 18.0 15.0 14.0 15.0 15.0 7.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
230.00328845130383 0.0 0.0 1.0 1.0 1.0 12.0 26.0 23.0 14.0 5.0 7.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
240.00328845130383 0.0 0.0 0.0 1.0 9.0 9.0 15.0 20.0 13.0 14.0 12.0 3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
250.00328845130383 0.0 0.0 0.0 1.0 4.0 10.0 14.0 25.0 23.0 10.0 6.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
260.00328845130383 0.0 1.0 0.0 2.0 4.0 14.0 21.0 23.0 15.0 10.0 6.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
270.00328845130383 0.0 0.0 0.0 3.0 6.0 19.0 20.0 17.0 12.0 5.0 12.0 1.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
280.00328845130383 0.0 0.0 1.0 2.0 7.0 11.0 21.0 28.0 9.0 14.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
